"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-04",,,"3.6",,," 1937","0.0",,,,"32.8","21.7",,,"  140","  130",,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-05",,,"3.6",,," 1719","0.0",,,,"33.3","21.1",,,"  130","  130",,,,,"7.6","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-06",,,"3.5",,," 1708","0.0",,,,"33.9","20.0",,,"  120","  130",,,,,"8.1","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-07",,,"2.7",,," 1821","0.0",,,,"34.4","22.2",,,"   90","   90",,,,,"8.1","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-08",,,"1.8",,," 1832","0.0",,,,"35.0","20.6",,,"  120","  120",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-09",,,"2.6",,," 1542","0.0",,,,"36.1","20.6",,,"  100","  250",,,,,"6.7","8.9",,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-10",,,"2.6",,," 1814","0.0",,,,"36.7","21.7",,,"   90","   90",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-11",,,"3.1",,," 2203","0.0",,,,"36.1","22.2",,,"   60","   80",,,,,"8.1","10.3",,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-12",,,"3.3",,," 1546","0.0",,,,"30.6","21.1",,,"   60","   60",,,,,"7.6","9.4",,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-13",,,"2.9",,," 1234","0.0",,,,"32.2","21.1",,,"   40","   30",,,,,"8.9","10.3",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-14",,,"2.8",,," 1241","0.0",,,,"32.2","20.6",,,"  110","  110",,,,,"8.9","11.2",,,,,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-15",,,"3.2",,," 2008","0.0",,,,"31.7","20.0",,,"  100","   60",,,,,"9.4","13.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-16",,,"3.3",,," 1609","0.0",,,,"33.3","20.6",,,"  120","  120",,,,,"9.4","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-17",,,"3.0",,," 1648","5.1",,,,"33.9","21.1",,,"  120","  120",,,,,"9.8","12.5",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-18",,,"2.8",,," 2223","86.1",,,,"24.4","20.0",,,"   10","   30",,,,,"8.9","11.6",,,"    1","    1","    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-19",,,"6.4",,," 2346","143.8",,,,"22.2","18.9",,,"   60","   60",,,,,"18.3","24.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-20",,,"4.9",,," 2355","80.5",,,,"25.0","19.4",,,"   80","   80",,,,,"12.5","15.7",,,"    1","    1","    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-21",,,"4.8",,," 1358","22.9",,,,"27.2","19.4",,,"  110","  120",,,,,"10.7","13.4",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-22",,,"3.8",,," 1343","18.5",,,,"25.0","21.1",,,"  100","  110",,,,,"10.3","13.0",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-23",,,"3.9",,," 0925","13.7",,,,"28.9","21.1",,,"  130","  130",,,,,"11.2","13.9",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-24",,,"2.7",,," 2151","17.8",,,,"30.0","20.0",,,"   80","   90",,,,,"4.5","5.8",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-25",,,"1.3",,," 1707","23.9",,,,"32.2","18.9",,,"  130","  140",,,,,"11.6","13.4",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-26",,,"1.9",,," 1557","6.9",,,,"31.7","21.1",,,"  290","  320",,,,,"12.5","18.3",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-27",,,"2.6",,," 1849","7.4",,,,"31.7","20.6",,,"  360","  230",,,,,"11.2","14.3",,,"    1","    1","    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-28",,,"2.8",,," 1133","6.1",,,,"30.0","22.2",,,"  260","  270",,,,,"13.4","16.5",,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-29",,,"3.8",,," 2217","0.0",,,,"32.2","22.2",,,"  260","  260",,,,,"8.9","12.5",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-30",,,"4.3",,," 1447","0.0",,,,"33.3","21.7",,,"  280","  280",,,,,"8.9","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-05-31",,,"2.6",,," 0909","0.0",,,,"31.7","18.9",,,"  290","  300",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-01",,,"2.8",,," 2012","0.0",,,,"32.8","21.1",,,"   80","  190",,,,,"8.1","10.7",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-02",,,"3.2",,," 1253","0.0",,,,"32.2","22.2",,,"  110","  110",,,,,"9.8","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-03",,,"2.7",,," 1447","0.8",,,,"31.7","23.3",,,"  180","  180",,,,,"7.6","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-04",,,"2.9",,," 2036","49.3",,,,"30.6","22.2",,,"  130","  210",,,,,"10.7","13.4",,,"    1","    1","    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-05",,,"3.3",,," 1338","4.3",,,,"32.2","21.7",,,"  240","  240",,,,,"14.3","17.9",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-06",,,"2.8",,," 0047","7.1",,,,"28.9","21.7",,,"  230","  210",,,,,"9.8","12.5",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-07",,,"3.0",,," 1301","12.2",,,,"31.1","22.2",,,"  190","  190",,,,,"9.4","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-08",,,"2.5",,," 1715","13.2",,,,"32.2","21.7",,,"  120","  140",,,,,"8.9","10.3",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-09",,,"2.3",,," 1406","0.0",,,,"32.8","22.8",,,"   60","   50",,,,,"8.1","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-10",,,"1.8",,," 1634","0.0",,,,"35.0","23.9",,,"   90","  100",,,,,"5.8","7.2",,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-11",,,"2.3",,," 2215","0.0",,,,"35.0","24.4",,,"  140","  210",,,,,"5.4","11.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-12",,,"2.8",,," 1211","0.0",,,,"33.9","24.4",,,"  280","  270",,,,,"5.8","10.3",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-13",,,"2.9",,," 2042","1.5",,,,"34.4","22.2",,,"   10","  160",,,,,"13.9","19.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-14",,,"2.4",,," 0808","1.5",,,,"34.4","22.8",,,"  170","  240",,,,,"5.8","7.6",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-15",,,"2.3",,," 1537","10.2",,,,"34.4","25.0",,,"   80","   80",,,,,"10.3","13.0",,,"    1",,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-16",,,"2.2",,," 1732","17.0",,,,"35.6","23.3",,,"   60","   70",,,,,"12.5","14.8",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-17",,,"2.8",,," 1455","0.3",,,,"34.4","22.8",,,"   70","   90",,,,,"6.7","9.4",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-18",,,"2.2",,," 1256","30.0",,,,"33.9","22.2",,,"  290","  290",,,,,"11.2","16.1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-19",,,"1.7",,," 1354","0.0",,,,"34.4","22.2",,,"   80","  320",,,,,"4.5","6.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-20",,,"2.4",,," 2039","0.0",,,,"36.1","25.0",,,"  270","  150",,,,,"5.4","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-21",,,"4.2",,," 2204","0.0",,,,"36.7","27.2",,,"  270","  270",,,,,"6.7","8.1",,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-22",,,"4.0",,," 1222","0.0",,,,"37.2","27.2",,,"  300","  290",,,,,"7.2","11.6",,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-23",,,"2.6",,," 1531","2.3",,,,"35.6","24.4",,,"   40","   40",,,,,"7.2","8.1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-24",,,"2.6",,," 1754","0.0",,,,"33.3","23.9",,,"  100","   90",,,,,"6.7","8.1",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-25",,,"2.3",,," 1427","0.0",,,,"35.0","23.9",,,"  150","  140",,,,,"8.1","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-26",,,"3.4",,," 1111","3.6",,,,"32.2","25.0",,,"  230","  230",,,,,"10.3","13.4",,,,,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-27",,,"4.7",,," 1159","0.0",,,,"32.8","25.0",,,"  280","  280",,,,,"10.7","13.4",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-28",,,"4.7",,," 1802","0.0",,,,"33.9","25.6",,,"  260","  240",,,,,"8.9","11.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-29",,,"4.1",,," 1054","6.1",,,,"33.9","25.0",,,"  270","  270",,,,,"10.7","14.3",,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-06-30",,,"3.9",,," 0959","27.4",,,,"30.0","23.9",,,"  280","  280",,,,,"10.7","13.4",,,"    1","    1","    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-01",,,"3.8",,," 1810","0.0",,,,"30.0","24.4",,,"  250","  220",,,,,"7.6","10.3",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-02",,,"4.0",,," 1144","0.0",,,,"33.3","23.9",,,"  250","  260",,,,,"7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-03",,,"3.6",,," 1506","0.0",,,,"33.9","25.0",,,"  310","  310",,,,,"10.3","13.0",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-04",,,"2.7",,," 1821","0.0",,,,"35.6","25.6",,,"  170","  160",,,,,"7.6","9.4",,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-05",,,"3.1",,," 0622","0.0",,,,"35.0","23.9",,,"  290","  300",,,,,"6.7","8.1",,,"    1",,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-06",,,"4.1",,," 1142","0.8",,,,"33.3","25.6",,,"  240","  230",,,,,"9.4","11.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-07",,,"4.2",,," 1115","8.1",,,,"33.3","23.9",,,"  270","  270",,,,,"15.7","21.0",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-08",,,"3.6",,," 1214","4.6",,,,"33.3","23.9",,,"  330","  330",,,,,"10.7","13.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-09",,,"3.2",,," 1332","3.3",,,,"31.7","23.3",,,"  230","  230",,,,,"7.2","8.9",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-10",,,"2.4",,," 1748","1.8",,,,"32.2","21.7",,,"  340","  340",,,,,"8.1","10.3",,,"    1",,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-11",,,"1.6",,," 1757","0.0",,,,"31.1","21.1",,,"   70","   70",,,,,"6.7","8.1",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-12",,,"1.2",,," 0607","17.0",,,,"32.8","22.8",,,"   70","  240",,,,,"9.4","13.0",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-13",,,"2.3",,," 1536","0.0",,,,"33.3","24.4",,,"  240","  200",,,,,"6.7","8.9",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-14",,,"1.9",,," 1405","4.3",,,,"33.9","24.4",,,"  250","  250",,,,,"11.2","14.3",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-15",,,"1.8",,," 1803","26.7",,,,"35.0","23.3",,,"  360","   10",,,,,"14.3","16.5",,,"    1","    1","    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-16",,,"1.8",,," 1735","0.0",,,,"35.0","23.9",,,"  280","  270",,,,,"6.7","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-17",,,"4.0",,," 1800","0.0",,,,"35.0","25.6",,,"  280","  220",,,,,"8.1","10.7",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-18",,,"3.0",,," 1129","6.3",,,,"33.3","23.3",,,"  290","  290",,,,,"11.6","14.8",,,,,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-19",,,"3.0",,," 1317","0.3",,,,"31.7","22.2",,,"  290","  280",,,,,"6.7","9.4",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-20",,,"1.7",,," 1546","4.8",,,,"30.6","22.8",,,"  230","  140",,,,,"4.5","5.8",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-21",,,"2.2",,," 1553","0.0",,,,"32.8","21.7",,,"  100","  110",,,,,"7.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-22",,,"1.6",,," 1523","0.0",,,,"34.4","22.2",,,"   80","   70",,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-23",,,"2.0",,," 1842","0.0",,,,"35.0","24.4",,,"  150","  170",,,,,"8.9","10.3",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-24",,,"2.0",,," 1731","1.8",,,,"35.0","23.9",,,"  180","  180",,,,,"12.5","16.5",,,,,,,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-25",,,"1.8",,," 1809","0.0",,,,"35.0","23.3",,,"  140","  150",,,,,"7.2","9.8",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-26",,,"2.0",,," 1320","22.1",,,,"32.8","23.3",,,"  260","  260",,,,,"10.7","12.5",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-27",,,"1.6",,," 1753","0.3",,,,"32.2","23.3",,,"  200","  220",,,,,"4.0","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-28",,,"2.6",,," 1543","13.2",,,,"34.4","23.9",,,"  130","  140",,,,,"8.1","9.8",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-29",,,"3.4",,," 1836","20.1",,,,"35.6","23.9",,,"  240","  210",,,,,"14.3","17.9",,,"    1",,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-30",,,"2.5",,," 1539","1.3",,,,"33.9","23.9",,,"  160","  150",,,,,"10.7","13.4",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-07-31",,,"2.0",,," 1534","2.3",,,,"33.3","24.4",,,"  140","  140",,,,,"6.7","8.1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-01",,,"2.2",,," 1750","0.3",,,,"34.4","25.0",,,"  140","  130",,,,,"6.3","8.1",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-02",,,"2.7",,," 1729","0.3",,,,"35.0","25.0",,,"  280","  280",,,,,"9.8","11.6",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-03",,,"2.1",,," 1611","1.5",,,,"35.0","24.4",,,"   10","   20",,,,,"8.1","10.3",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-04",,,"1.3",,," 1726","3.8",,,,"33.9","23.9",,,"  150","  140",,,,,"9.8","11.2",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-05",,,"1.7",,," 1422","0.8",,,,"33.9","23.9",,,"  170","  170",,,,,"12.5","15.7",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-06",,,"1.7",,," 1531","0.5",,,,"35.0","23.9",,,"  100","  100",,,,,"9.8","12.5",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-07",,,"1.4",,," 2219","0.0",,,,"34.4","23.9",,,"   30","  150",,,,,"9.4","20.1",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-08",,,"2.4",,," 1707","0.0",,,,"34.4","24.4",,,"  110","   90",,,,,"7.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-09",,,"2.3",,," 2155","0.0",,,,"35.0","23.9",,,"   60","   90",,,,,"7.2","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-10",,,"1.7",,," 1514","0.0",,,,"34.4","24.4",,,"  100","   90",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-11",,,"1.7",,," 1756","0.0",,,,"35.6","24.4",,,"  130","  110",,,,,"7.6","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-12",,,"2.2",,," 1949","2.0",,,,"36.1","25.0",,,"   80","  210",,,,,"8.9","27.7",,,,,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-13",,,"2.6",,," 2012","5.1",,,,"35.6","22.8",,,"  290","  300",,,,,"9.8","25.9",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-14",,,"1.8",,," 2256","17.0",,,,"32.8","23.3",,,"   20","   70",,,,,"2.2","3.6",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-15",,,"2.9",,," 2149","1.3",,,,"34.4","23.9",,,"  150","  130",,,,,"10.3","12.5",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-16",,,"3.9",,," 1244","0.0",,,,"33.9","23.9",,,"  130","  110",,,,,"8.1","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-17",,,"3.8",,," 1552","0.3",,,,"33.3","25.0",,,"   70","   90",,,,,"9.8","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-18",,,"2.6",,," 1238","4.6",,,,"32.8","25.0",,,"  110","  110",,,,,"11.2","14.3",,,,,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-19",,,"3.0",,," 1250","0.3",,,,"33.9","25.0",,,"  160","  150",,,,,"10.7","15.7",,,,,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-20",,,"2.6",,," 1422","2.3",,,,"34.4","23.9",,,"  280","  180",,,,,"7.6","9.8",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-21",,,"1.7",,," 1639","0.5",,,,"34.4","23.3",,,"  270","  300",,,,,"8.9","11.2",,,"    1",,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-22",,,"2.7",,," 1231","0.0",,,,"32.8","23.3",,,"  290","  300",,,,,"10.3","13.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-23",,,"2.5",,," 2142","6.9",,,,"32.8","23.9",,,"  220","  330",,,,,"7.6","40.7",,,"    1",,"    1",,,,"    1",,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-24",,,"1.4",,," 1810","9.4",,,,"32.8","22.2",,,"  160","  170",,,,,"8.1","11.2",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-25",,,"2.5",,," 1947","0.0",,,,"32.8","23.3",,,"   90","  100",,,,,"7.2","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-26",,,"2.5",,," 1305","0.0",,,,"31.7","24.4",,,"  110","  120",,,,,"8.1","12.5",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-27",,,"3.4",,," 0639","0.0",,,,"32.2","24.4",,,"  100","   90",,,,,"7.2","10.7",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-28",,,"2.0",,," 1755","0.0",,,,"33.3","25.0",,,"   40","   40",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-29",,,"2.4",,," 1212","0.0",,,,"34.4","24.4",,,"  290","  270",,,,,"6.3","7.6",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-30",,,"2.0",,," 1547","0.0",,,,"34.4","23.3",,,"  280","  290",,,,,"5.8","7.2",,,,,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-08-31",,,"1.9",,," 1738","15.0",,,,"33.9","22.8",,,"   90","   80",,,,,"13.4","16.5",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-09-01",,,"1.4",,," 1349","34.0",,,,"31.1","22.8",,,"   90","   80",,,,,"7.2","8.1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-09-02",,,"1.9",,," 1855","7.1",,,,"29.4","22.2",,,"  340","  210",,,,,"11.6","77.3",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-09-03",,,"1.7",,," 2106","3.0",,,,"31.7","22.8",,,"   60","   20",,,,,"6.7","11.6",,,"    1",,,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-09-04",,,"1.8",,," 0129","0.0",,,,"31.7","22.8",,,"  360","   30",,,,,"8.1","26.8",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00012854","ORLANDO SANFORD AIRPORT, FL US","2009-09-05",,,"1.2",,," 1338","1.8",,,,"31.7","23.3",,,"   10","   20",,,,,"7.2","9.4",,,,,,,,,,,,,,,,,,,,
